0.1	0.1	0.1	0.1	0.05	0.05	0.05	0.05	0.01	0.01	0.01	0.01	0.005	0.005	0.005	0.005
30k	50k	100k	300k	30k	50k	100k	300k	30k	50k	100k	300k	30k	50k	100k	300k
0.0299253	0.0193693	0.0119889	0.00412371	0.0233242	0.0154997	0.00841457	0.00284272	0.0204602	0.00924832	0.00542373	0.00202493	0.0197822	0.012079	0.00486098	0.00203165
0.0261422	0.0154328	0.0106468	0.00462362	0.0253499	0.0133066	0.00927288	0.00286301	0.0196844	0.0126294	0.00568278	0.00199139	0.0181306	0.0110964	0.00530819	0.00186585
0.0334355	0.0195832	0.0102682	0.00358458	0.0259568	0.0146741	0.00750309	0.00269177	0.0179541	0.0109567	0.00559349	0.00223012	0.0178989	0.0107855	0.00573687	0.00192875
0.0326442	0.0155187	0.00924423	0.00492066	0.0254782	0.0142788	0.00732533	0.00286161	0.0159144	0.0095038	0.00526158	0.00202948	0.0195163	0.0103467	0.00469308	0.00185188
0.02767	0.018206	0.00913914	0.00436789	0.0228472	0.0156752	0.00842599	0.00311102	0.0189954	0.0103165	0.00534035	0.00211941	0.0156431	0.0106349	0.00495298	0.00209038
0.0259846	0.0175453	0.008567	0.00400918	0.0252701	0.0157918	0.00789486	0.0027221	0.0201965	0.0103581	0.00543743	0.00215399	0.0191651	0.0110443	0.00478878	0.00192759
0.0284956	0.015092	0.0100369	0.00492998	0.0208217	0.0132439	0.0069575	0.00284616	0.0179171	0.0116337	0.00496527	0.00236649	0.0168643	0.0100624	0.00576221	0.00186984
0.0376049	0.0162779	0.0106151	0.00417712	0.0283491	0.0139933	0.00604101	0.00275644	0.0175893	0.010581	0.00549742	0.00206932	0.0182239	0.0114141	0.00584639	0.00197865
0.0257964	0.0160796	0.00976207	0.00387473	0.0284223	0.0127522	0.00745186	0.00310003	0.017564	0.0118535	0.0057345	0.00199886	0.0159136	0.0110699	0.00596076	0.00200558
0.0308245	0.0158576	0.00967189	0.00472204	0.0245432	0.0160532	0.00662097	0.00359102	0.0192025	0.0107848	0.00542043	0.00202754	0.0189547	0.0103441	0.00574235	0.00172031
0.0278852	0.0211482	0.00989273	0.00468252	0.0227949	0.0131341	0.0070268	0.00283919	0.0187711	0.0108055	0.00577385	0.00200127	0.0206286	0.0110282	0.00668791	0.00183763
0.02931	0.0177273	0.0102306	0.00392311	0.0196942	0.0140387	0.0081666	0.00294807	0.0180048	0.00986972	0.00593042	0.00206278	0.0180577	0.0107207	0.00545814	0.00192328
0.0268565	0.017494	0.0109569	0.00428429	0.0221635	0.0131853	0.00799166	0.00282937	0.0182633	0.0106991	0.00647193	0.0020939	0.0208948	0.00915288	0.00481254	0.00228732
0.0299015	0.0181107	0.00936604	0.00400147	0.0248315	0.0173006	0.00728047	0.0032178	0.0182215	0.0120611	0.00612182	0.00194955	0.0185368	0.00943996	0.00564267	0.00195038
0.0284736	0.017478	0.00942039	0.00419441	0.0211436	0.0145951	0.00666064	0.0032615	0.0186053	0.0107192	0.00520985	0.00187277	0.0191841	0.0096367	0.00534457	0.00193128
0.0272409	0.0181575	0.0097198	0.00447917	0.0233091	0.015245	0.0077886	0.00301832	0.0186806	0.0101006	0.00569829	0.0020088	0.0191691	0.00959376	0.00533366	0.00193413
0.0319789	0.0186444	0.00909495	0.00468484	0.0243707	0.0125454	0.00631177	0.00263796	0.017831	0.0112821	0.00582445	0.0021947	0.0176182	0.00942955	0.00553491	0.00188482
0.0275359	0.0209915	0.0101733	0.00361824	0.0244756	0.0128951	0.00727848	0.00322485	0.0195723	0.00980581	0.00552499	0.00209702	0.0204938	0.00928294	0.00533592	0.00151865
0.0333938	0.0183683	0.0098069	0.00358888	0.0235559	0.0148932	0.00735855	0.00263187	0.0171715	0.0110239	0.00532542	0.00200339	0.0181686	0.0100468	0.00551427	0.00199249
0.0306631	0.0190716	0.0102676	0.00386545	0.0250393	0.0140331	0.00731237	0.00248692	0.0198794	0.0113507	0.00610941	0.0018758	0.0180483	0.0110461	0.00550533	0.00192188
0.0288693	0.0189949	0.00953574	0.00396256	0.0239479	0.0132504	0.00749447	0.00287889	0.0209489	0.0104663	0.00505157	0.00200428	0.0169601	0.00992835	0.00529688	0.00179747
0.0338921	0.0167535	0.00952727	0.00452295	0.0267637	0.0136202	0.00757483	0.00329174	0.0184112	0.0103186	0.00497439	0.00199973	0.0195733	0.0116842	0.00569458	0.00205857
0.0297601	0.0189606	0.010402	0.00364495	0.024544	0.0136832	0.00824213	0.00282702	0.0177868	0.0117029	0.00579475	0.00167447	0.019199	0.0104042	0.00562438	0.0018403
0.0259941	0.0186462	0.010855	0.0045735	0.0252316	0.0145221	0.0074747	0.00336858	0.0183821	0.0103041	0.00613515	0.0020017	0.0181592	0.0111449	0.0047358	0.00194676
0.0265571	0.018014	0.00919125	0.00478347	0.0241532	0.0155544	0.00636436	0.00307905	0.0189954	0.0129672	0.00561202	0.00193698	0.0182539	0.00956572	0.00502569	0.00162136
0.0329273	0.0161161	0.0090133	0.0052489	0.0236817	0.0149285	0.00764726	0.00346412	0.0174967	0.0118612	0.00523328	0.00187686	0.0207535	0.0094216	0.00505438	0.00180706
0.0268502	0.0176989	0.010699	0.0039024	0.0242872	0.0148553	0.00765736	0.00264007	0.0187397	0.00990492	0.00592838	0.00188711	0.0169871	0.00902774	0.00539129	0.00182283
0.03298	0.0164871	0.0105483	0.00390028	0.0233563	0.0132329	0.00697417	0.00293446	0.019465	0.0120375	0.00530512	0.00220672	0.017255	0.0106251	0.00543737	0.00191752
0.0320192	0.0182449	0.00928179	0.00415623	0.0242556	0.0137835	0.00670089	0.00264657	0.0184887	0.0116951	0.00594321	0.00195088	0.0180365	0.010577	0.0052332	0.00195323
0.0314037	0.0163642	0.0102751	0.00449084	0.0242905	0.014673	0.00750234	0.00298068	0.0188945	0.0108358	0.00532046	0.00184206	0.015218	0.00915299	0.0056286	0.00192395
0.0281223	0.018005	0.0112569	0.00384144	0.0248418	0.0125888	0.00867136	0.00285521	0.0172525	0.0111988	0.00514392	0.00232331	0.0150695	0.0108037	0.00566957	0.00202893
0.0288809	0.0187848	0.00959469	0.0045857	0.0239747	0.0129835	0.00783183	0.0029724	0.0179544	0.0102333	0.00562051	0.00202539	0.0179063	0.0121738	0.00531805	0.0020586
0.0279552	0.0156169	0.00869802	0.0064603	0.0216601	0.0134266	0.00709134	0.00290047	0.0185473	0.0110455	0.00579862	0.00182091	0.0186185	0.0102664	0.00547065	0.00192089
0.0285949	0.0181214	0.0101726	0.0037531	0.024369	0.0136585	0.00715224	0.00271671	0.0180424	0.0105198	0.00531471	0.00193993	0.017044	0.0106812	0.00525634	0.0019126
0.0289914	0.0175697	0.00954629	0.00399672	0.0225412	0.0147357	0.00831385	0.00303769	0.0181712	0.0124843	0.00588681	0.00204834	0.0166388	0.0118953	0.00563551	0.00169409
0.0329552	0.0207098	0.0110116	0.00495619	0.0244132	0.0141075	0.00655308	0.00302457	0.0185108	0.0129586	0.00670059	0.00178492	0.0194535	0.0113346	0.00594291	0.00210076
0.0269568	0.0192103	0.00884386	0.00500843	0.0222825	0.0138074	0.00768735	0.00294838	0.0165688	0.0117659	0.0056022	0.00164254	0.0173267	0.0113461	0.00492244	0.00227841
0.0262999	0.0193616	0.00925318	0.00475432	0.023169	0.0132682	0.00713301	0.00299417	0.0187812	0.0105153	0.00544455	0.00196703	0.0185564	0.00967137	0.00540453	0.00201345
0.0321294	0.0175754	0.00931199	0.00438071	0.0240881	0.0150411	0.00737708	0.00307607	0.0175202	0.0111134	0.00512986	0.00194765	0.0176588	0.0111207	0.00477078	0.00196496
0.0313137	0.0169316	0.00964334	0.00460652	0.0239743	0.0135969	0.00826252	0.00309442	0.018939	0.0112153	0.0058437	0.00205984	0.0162534	0.0111265	0.00625449	0.00187626
0.0271278	0.018425	0.0085789	0.00399486	0.0259412	0.0148661	0.00823638	0.0029415	0.0202484	0.00917105	0.0051515	0.00200702	0.0192867	0.00934194	0.00499227	0.00190679
0.0283118	0.0187496	0.0099967	0.00443116	0.0263435	0.0157567	0.00777857	0.00329633	0.0183624	0.0100638	0.00597505	0.00206587	0.0159455	0.0106378	0.00557352	0.00219959
0.0281266	0.0173171	0.00892659	0.00373274	0.0245596	0.01315	0.00746357	0.00321202	0.0204027	0.0109732	0.00574454	0.00208734	0.0182895	0.0117544	0.00746936	0.00207569
0.0301137	0.0172754	0.0110743	0.00439738	0.0239049	0.0143522	0.0084218	0.00282265	0.0202853	0.01266	0.00506912	0.00185921	0.0171968	0.0131382	0.00539333	0.00188349
0.0276211	0.017422	0.0103716	0.00428693	0.0215406	0.0150002	0.00708481	0.00284185	0.0189713	0.0109974	0.00510795	0.0020682	0.0182481	0.0104859	0.00575495	0.00183857
0.0400447	0.0199981	0.00988642	0.00435645	0.0252027	0.0139538	0.00690302	0.00313264	0.0173998	0.0110366	0.0053494	0.00224492	0.0178766	0.0100436	0.00491536	0.00173489
0.0316285	0.018535	0.00858659	0.00401787	0.0219517	0.0167767	0.00762894	0.00301665	0.0173128	0.0120643	0.005089	0.00213312	0.0183207	0.0104748	0.00499752	0.00162557
0.028837	0.0195624	0.00878108	0.00417707	0.0237107	0.0159797	0.00811838	0.00282307	0.0194507	0.0117102	0.00580721	0.00209595	0.0170235	0.0105012	0.00544404	0.00176073
0.0284747	0.0183402	0.010504	0.00420097	0.0275158	0.0147567	0.00656928	0.00297108	0.0195054	0.0134193	0.00497969	0.0020886	0.0158667	0.0106292	0.00481495	0.00219822
0.0330187	0.0161539	0.00927012	0.00464311	0.0224477	0.0140554	0.0082763	0.00304247	0.0200654	0.0111309	0.00606096	0.00177688	0.0178507	0.01181	0.00515794	0.0018572
0.031902	0.0176632	0.00961422	0.00458593	0.024786	0.0131024	0.00743417	0.00286704	0.0177262	0.00961327	0.00551983	0.00204116	0.0174617	0.0115708	0.00554608	0.00179074
0.028737	0.0200471	0.0105496	0.00381017	0.0244549	0.0124034	0.00732395	0.00309583	0.0193308	0.0113472	0.00566799	0.00190013	0.0165037	0.0106532	0.00478979	0.00178423
0.0313711	0.0178745	0.00953856	0.00436535	0.0212602	0.0150711	0.00755914	0.00303261	0.0189709	0.0114117	0.00510735	0.00200441	0.0208792	0.0107316	0.00578418	0.00178682
0.0255076	0.0171394	0.0105463	0.00379326	0.0210828	0.0129261	0.00803007	0.00276888	0.0190724	0.0108078	0.0058126	0.00176576	0.0154874	0.0116915	0.00529057	0.00170144
0.0300205	0.0205509	0.0104888	0.00397042	0.0218558	0.0114589	0.00754336	0.00325056	0.0202746	0.0125698	0.00623845	0.00183115	0.0185255	0.00980201	0.00492929	0.00211487
0.0337573	0.0183362	0.0107306	0.00412467	0.0233563	0.0150766	0.00690013	0.0030941	0.0197567	0.0119587	0.00515866	0.0018422	0.018832	0.0107821	0.00575089	0.00198873
0.0274351	0.0162816	0.0119262	0.00429562	0.0252769	0.0139851	0.00718803	0.00274368	0.0189729	0.010107	0.00515981	0.00185585	0.0185031	0.0100723	0.00604057	0.00186684
0.033816	0.0166781	0.0105948	0.00428178	0.0256202	0.0167546	0.00772701	0.00294264	0.019195	0.00963656	0.00534184	0.00186317	0.0183204	0.011868	0.00554878	0.0019471
0.0311384	0.017639	0.00983393	0.00450263	0.0253278	0.0158784	0.00725933	0.00302724	0.0164855	0.0112195	0.00549846	0.0019227	0.017779	0.0117831	0.00548322	0.00191245
0.0266046	0.0172166	0.00843829	0.00406974	0.0255304	0.0137932	0.00704092	0.00290112	0.0182825	0.0102711	0.00560278	0.00211765	0.0199801	0.0111831	0.00511569	0.00227755
0.0263169	0.017271	0.0102726	0.00426482	0.0221957	0.013246	0.00624926	0.00306653	0.0162496	0.0110127	0.00496853	0.00188285	0.0161781	0.010869	0.00471257	0.00192006
0.0296083	0.0204336	0.00817953	0.00372121	0.0247717	0.0142814	0.00831093	0.00284234	0.0179702	0.0112625	0.00613589	0.00222282	0.0155061	0.010523	0.00601799	0.00221812
0.029294	0.0150796	0.00948801	0.00460309	0.0254826	0.0141624	0.00735946	0.00277195	0.0177187	0.0108238	0.00512953	0.00220814	0.0199955	0.0109568	0.00520784	0.0016442
0.0260565	0.0190049	0.0088668	0.00393738	0.0216661	0.0146593	0.00849475	0.0028231	0.0168049	0.0106284	0.00687402	0.00202763	0.0190105	0.0104793	0.00554581	0.00220294
0.028286	0.017541	0.0095976	0.00381173	0.020926	0.0138578	0.00700065	0.00310348	0.0182856	0.010681	0.00543542	0.00217308	0.0188957	0.00967623	0.00502394	0.00181496
0.0340002	0.0182033	0.00830346	0.00442722	0.0269346	0.0135148	0.00684852	0.00263364	0.0167292	0.010732	0.00549074	0.00203409	0.0184425	0.00964211	0.00532572	0.00180213
0.0332503	0.0197273	0.0086305	0.00442767	0.0212355	0.0147751	0.00738892	0.00325466	0.0187787	0.0121555	0.00498017	0.00207819	0.0179914	0.0125681	0.00512975	0.00184731
0.0300737	0.0186374	0.0137858	0.00407784	0.0242272	0.0145935	0.00708562	0.00266357	0.0212871	0.0109996	0.00524683	0.00196581	0.0191899	0.0106934	0.00523581	0.00176962
0.03002	0.0159287	0.00805979	0.00373129	0.0224671	0.0153939	0.00792717	0.00363005	0.0165206	0.0112555	0.00552896	0.00185906	0.0169378	0.0118607	0.00510797	0.00184101
0.0284282	0.0171492	0.00992921	0.00451157	0.0232032	0.0155027	0.0111881	0.00307178	0.0173279	0.0112127	0.00489011	0.00189245	0.017012	0.0116841	0.00515139	0.00184982
0.029865	0.0183501	0.00924826	0.00421761	0.0239575	0.0156849	0.00781327	0.00254252	0.019381	0.0107112	0.00545896	0.00202994	0.0195205	0.00996812	0.00486577	0.00163791
0.0338166	0.0156428	0.0106967	0.00483534	0.0237231	0.0141217	0.00681795	0.0033589	0.0209941	0.0102649	0.00608907	0.00210721	0.0191514	0.0114856	0.0054651	0.00183731
0.0322101	0.0175831	0.00937791	0.004465	0.0255041	0.0152908	0.00788704	0.00287017	0.0185442	0.0105529	0.00539005	0.00193005	0.0160178	0.0100254	0.0054043	0.00209335
0.0275726	0.0159685	0.00908846	0.00422639	0.0204858	0.0118312	0.00702783	0.00344951	0.0179546	0.0103604	0.00476949	0.00205178	0.016882	0.0107405	0.00520106	0.00189553
0.0286521	0.0176041	0.0121407	0.00407898	0.026738	0.0132778	0.00778506	0.00306695	0.0160842	0.00979246	0.00540996	0.00210207	0.0173191	0.0105506	0.00550149	0.00183668
0.0276841	0.0159952	0.00863632	0.00440783	0.0243351	0.0154105	0.00781899	0.00310388	0.0173043	0.0117628	0.0054679	0.00195307	0.0197432	0.0106562	0.00525706	0.00186593
0.02791	0.0167616	0.00979214	0.00465255	0.0251876	0.0129874	0.00796291	0.00276495	0.0143475	0.0109931	0.00554699	0.00184616	0.0190909	0.0102718	0.00528685	0.00229705
0.0302223	0.0163897	0.00856119	0.00385663	0.0217406	0.0173953	0.00749867	0.00271559	0.0187652	0.0112058	0.00524408	0.00210929	0.0189263	0.0110967	0.00500882	0.00209567
0.0309241	0.0190933	0.00906582	0.00478589	0.0298607	0.0147698	0.00796756	0.00319941	0.0156091	0.0108307	0.00537963	0.00230065	0.0175814	0.0109749	0.00527823	0.00206542
0.0312496	0.0187108	0.00851581	0.00468835	0.0238945	0.015176	0.00733096	0.00293666	0.0168581	0.0117582	0.00557064	0.00208329	0.0200597	0.0103336	0.00528556	0.00184554
0.0295297	0.0184784	0.00973495	0.00365664	0.0223479	0.0138919	0.00808	0.00287213	0.0175819	0.0104608	0.00554691	0.0018643	0.0178392	0.00901572	0.00553265	0.00203102
0.0316307	0.0190351	0.00842693	0.00348743	0.0230948	0.014208	0.00707514	0.00268332	0.0167252	0.0107797	0.00569351	0.00218734	0.0185324	0.0103146	0.00533404	0.00192843
0.0278983	0.0185142	0.00923964	0.00391171	0.0246425	0.012878	0.00734879	0.00313265	0.0180205	0.00983923	0.00573424	0.00238088	0.0185759	0.00937404	0.00622383	0.00168103
0.029249	0.0188266	0.00918493	0.00370407	0.0249525	0.014434	0.0082232	0.00333442	0.0166663	0.0117503	0.0054128	0.00175205	0.0190496	0.0107358	0.00455505	0.00187539
0.0382	0.0167942	0.00937642	0.00458675	0.0238811	0.0129808	0.00726338	0.00316948	0.0207309	0.0115383	0.00567342	0.00202101	0.0183849	0.0117448	0.00562462	0.0018852
0.028124	0.0157586	0.00967101	0.00383898	0.0201251	0.0141045	0.00752942	0.00297491	0.0184641	0.0098533	0.00580098	0.00198699	0.0166954	0.0113698	0.00502137	0.00174112
0.0331148	0.0178591	0.00852166	0.00434506	0.0240176	0.0143416	0.00619648	0.00251909	0.0153952	0.0111445	0.0056701	0.00188023	0.0195574	0.0106158	0.00560954	0.00193129
0.0339069	0.0201214	0.00897043	0.00503634	0.0257785	0.0127301	0.00825143	0.00302552	0.0206615	0.0112336	0.00504403	0.00234656	0.0204713	0.0127073	0.00541498	0.00188841
0.0294986	0.0174186	0.0109272	0.00405423	0.0259193	0.0147568	0.00750757	0.00290059	0.0198873	0.0118775	0.00542323	0.001839	0.0196371	0.0106207	0.00486513	0.00199734
0.0259179	0.0196605	0.00907787	0.00365893	0.0211422	0.0138312	0.00669025	0.00316597	0.0203492	0.0107838	0.00557146	0.00187758	0.0175521	0.0114321	0.00563316	0.00171013
0.0309232	0.0191445	0.0103636	0.00453825	0.0223177	0.0141913	0.00745903	0.00287797	0.0177126	0.0100363	0.00591024	0.00200105	0.0183205	0.0107345	0.00521905	0.00196579
0.032304	0.015111	0.0101118	0.00418113	0.0230818	0.0145289	0.00716071	0.00297853	0.0178238	0.0121216	0.00455677	0.00184948	0.0180408	0.0116982	0.00579696	0.00175447
0.027745	0.0181591	0.0100828	0.00376675	0.0219812	0.0148453	0.00907424	0.00324652	0.0219344	0.0100314	0.00659959	0.00184085	0.0167663	0.00989089	0.00465789	0.00220909
0.0324104	0.0179787	0.0103479	0.00421843	0.0218712	0.0140723	0.00734041	0.00254137	0.017582	0.011213	0.00515733	0.00203141	0.0169765	0.0115674	0.00500358	0.0017856
0.0313081	0.0177246	0.018228	0.00409839	0.023693	0.0141206	0.00720714	0.00311419	0.0198244	0.0117112	0.00539277	0.00173411	0.0193105	0.0102056	0.00497828	0.00216836
0.025831	0.0168436	0.00965875	0.00423609	0.0217244	0.0124462	0.00759075	0.00329217	0.0199917	0.0123161	0.00532837	0.00198833	0.0188095	0.0100901	0.00568824	0.00179319
0.0336	0.018704	0.0100688	0.00468475	0.0235147	0.0128511	0.00667606	0.00290346	0.0188561	0.0122639	0.00601092	0.00210131	0.0185188	0.00955912	0.00565679	0.00181919
0.0341222	0.0200636	0.00957093	0.0046895	0.0244079	0.012772	0.00725584	0.00294805	0.0177787	0.00997939	0.00548094	0.00191693	0.0180363	0.0111973	0.00557876	0.00180042
0.0280713	0.019454	0.0100587	0.00453356	0.0221801	0.0128306	0.00660092	0.00327118	0.0177229	0.0112947	0.00568673		0.0149111	0.011	0.00602695	0.00177895
0.0263595	0.0165967	0.00983535	0.0048967	0.0246546	0.0141291	0.00668548		0.0199547	0.0101767	0.00506189		0.0202304	0.0104875	0.00516098	
0.029015787432958268	0.018106135894723065	0.011127856441072377	0.004517561431031015	0.02171802861639577	0.014648703875158205	0.008849151905671582	0.002488986151811988	0.018904641562897367	0.01158524996432216	0.005460052601771527	0.0018415774362047933	0.019822771978937354	0.01111174779333101	0.005444657266430648	0.002082238873514963
0.029015787432958268	0.018106135894723065	0.011127856441072377	0.004517561431031015	0.02171802861639577	0.014648703875158205	0.008849151905671582	0.002488986151811988	0.018904641562897367	0.01158524996432216	0.005460052601771527	0.0018415774362047933	0.019822771978937354	0.01111174779333101	0.005444657266430648	0.002082238873514963
